pais_de_nacimiento,sexo,edad,anno,total
Países candidatos a entrar en la UE,Hombres,13,2024,1727
Países candidatos a entrar en la UE,Hombres,13,2023,1470
Países candidatos a entrar en la UE,Hombres,13,2022,35
Países candidatos a entrar en la UE,Hombres,13,2021,31
Países candidatos a entrar en la UE,Hombres,14,2024,1694
Países candidatos a entrar en la UE,Hombres,14,2023,1374
Países candidatos a entrar en la UE,Hombres,14,2022,36
Países candidatos a entrar en la UE,Hombres,14,2021,36
Países candidatos a entrar en la UE,Hombres,15,2024,1596
Países candidatos a entrar en la UE,Hombres,15,2023,1247
Países candidatos a entrar en la UE,Hombres,15,2022,53
Países candidatos a entrar en la UE,Hombres,15,2021,33
Países candidatos a entrar en la UE,Hombres,16,2024,1422
Países candidatos a entrar en la UE,Hombres,16,2023,1325
Países candidatos a entrar en la UE,Hombres,16,2022,36
Países candidatos a entrar en la UE,Hombres,16,2021,49
Países candidatos a entrar en la UE,Hombres,17,2024,1539
Países candidatos a entrar en la UE,Hombres,17,2023,1245
Países candidatos a entrar en la UE,Hombres,17,2022,46
Países candidatos a entrar en la UE,Hombres,17,2021,40
Países candidatos a entrar en la UE,Hombres,18,2024,1583
Países candidatos a entrar en la UE,Hombres,18,2023,1404
Países candidatos a entrar en la UE,Hombres,18,2022,53
Países candidatos a entrar en la UE,Hombres,18,2021,53
Países candidatos a entrar en la UE,Hombres,19,2024,1626
Países candidatos a entrar en la UE,Hombres,19,2023,881
Países candidatos a entrar en la UE,Hombres,19,2022,75
Países candidatos a entrar en la UE,Hombres,19,2021,63
Países candidatos a entrar en la UE,Hombres,20,2024,1092
Países candidatos a entrar en la UE,Hombres,20,2023,940
Países candidatos a entrar en la UE,Hombres,20,2022,86
Países candidatos a entrar en la UE,Hombres,20,2021,67
Países candidatos a entrar en la UE,Hombres,21,2024,1168
Países candidatos a entrar en la UE,Hombres,21,2023,966
Países candidatos a entrar en la UE,Hombres,21,2022,92
Países candidatos a entrar en la UE,Hombres,21,2021,88
Países candidatos a entrar en la UE,Hombres,22,2024,1198
Países candidatos a entrar en la UE,Hombres,22,2023,1124
Países candidatos a entrar en la UE,Hombres,22,2022,117
Países candidatos a entrar en la UE,Hombres,22,2021,109
Países candidatos a entrar en la UE,Hombres,23,2024,1392
Países candidatos a entrar en la UE,Hombres,23,2023,1184
Países candidatos a entrar en la UE,Hombres,23,2022,124
Países candidatos a entrar en la UE,Hombres,23,2021,139
Países candidatos a entrar en la UE,Hombres,24,2024,1454
Países candidatos a entrar en la UE,Hombres,24,2023,1307
Países candidatos a entrar en la UE,Hombres,24,2022,174
Países candidatos a entrar en la UE,Hombres,24,2021,166
Países candidatos a entrar en la UE,Hombres,25,2024,1632
Países candidatos a entrar en la UE,Hombres,25,2023,1391
Países candidatos a entrar en la UE,Hombres,25,2022,206
Países candidatos a entrar en la UE,Hombres,25,2021,181
Países candidatos a entrar en la UE,Hombres,26,2024,1720
Países candidatos a entrar en la UE,Hombres,26,2023,1524
Países candidatos a entrar en la UE,Hombres,26,2022,211
Países candidatos a entrar en la UE,Hombres,26,2021,178
Países candidatos a entrar en la UE,Hombres,27,2024,1868
Países candidatos a entrar en la UE,Hombres,27,2023,1603
Países candidatos a entrar en la UE,Hombres,27,2022,190
Países candidatos a entrar en la UE,Hombres,27,2021,188
Países candidatos a entrar en la UE,Hombres,28,2024,2017
Países candidatos a entrar en la UE,Hombres,28,2023,1592
Países candidatos a entrar en la UE,Hombres,28,2022,210
Países candidatos a entrar en la UE,Hombres,28,2021,215
Países candidatos a entrar en la UE,Hombres,29,2024,1984
Países candidatos a entrar en la UE,Hombres,29,2023,1605
Países candidatos a entrar en la UE,Hombres,29,2022,249
Países candidatos a entrar en la UE,Hombres,29,2021,254
Países candidatos a entrar en la UE,Hombres,30,2024,2032
Países candidatos a entrar en la UE,Hombres,30,2023,1745
Países candidatos a entrar en la UE,Hombres,30,2022,282
Países candidatos a entrar en la UE,Hombres,30,2021,292
Países candidatos a entrar en la UE,Hombres,31,2024,2228
Países candidatos a entrar en la UE,Hombres,31,2023,1781
Países candidatos a entrar en la UE,Hombres,31,2022,314
Países candidatos a entrar en la UE,Hombres,31,2021,231
Países candidatos a entrar en la UE,Hombres,32,2024,2281
Países candidatos a entrar en la UE,Hombres,32,2023,1835
Países candidatos a entrar en la UE,Hombres,32,2022,272
Países candidatos a entrar en la UE,Hombres,32,2021,286
Países candidatos a entrar en la UE,Hombres,33,2024,2456
Países candidatos a entrar en la UE,Hombres,33,2023,1832
Países candidatos a entrar en la UE,Hombres,33,2022,334
Países candidatos a entrar en la UE,Hombres,33,2021,235
Países candidatos a entrar en la UE,Hombres,34,2024,2395
Países candidatos a entrar en la UE,Hombres,34,2023,1834
Países candidatos a entrar en la UE,Hombres,34,2022,274
Países candidatos a entrar en la UE,Hombres,34,2021,245
Países candidatos a entrar en la UE,Hombres,35,2024,2436
Países candidatos a entrar en la UE,Hombres,35,2023,1876
Países candidatos a entrar en la UE,Hombres,35,2022,287
Países candidatos a entrar en la UE,Hombres,35,2021,279
Países candidatos a entrar en la UE,Hombres,36,2024,2580
Países candidatos a entrar en la UE,Hombres,36,2023,2001
Países candidatos a entrar en la UE,Hombres,36,2022,310
Países candidatos a entrar en la UE,Hombres,36,2021,271
Países candidatos a entrar en la UE,Hombres,37,2024,2599
Países candidatos a entrar en la UE,Hombres,37,2023,1962
Países candidatos a entrar en la UE,Hombres,37,2022,326
Países candidatos a entrar en la UE,Hombres,37,2021,287
Países candidatos a entrar en la UE,Hombres,38,2024,2556
Países candidatos a entrar en la UE,Hombres,38,2023,1968
Países candidatos a entrar en la UE,Hombres,38,2022,317
Países candidatos a entrar en la UE,Hombres,38,2021,281
Países candidatos a entrar en la UE,Hombres,39,2024,2507
Países candidatos a entrar en la UE,Hombres,39,2023,2107
Países candidatos a entrar en la UE,Hombres,39,2022,302
Países candidatos a entrar en la UE,Hombres,39,2021,298
Países candidatos a entrar en la UE,Hombres,40,2024,2660
Países candidatos a entrar en la UE,Hombres,40,2023,1994
Países candidatos a entrar en la UE,Hombres,40,2022,314
Países candidatos a entrar en la UE,Hombres,40,2021,281
Países candidatos a entrar en la UE,Hombres,41,2024,2524
Países candidatos a entrar en la UE,Hombres,41,2023,2018
Países candidatos a entrar en la UE,Hombres,41,2022,306
Países candidatos a entrar en la UE,Hombres,41,2021,278
Países candidatos a entrar en la UE,Hombres,42,2024,2539
Países candidatos a entrar en la UE,Hombres,42,2023,2076
Países candidatos a entrar en la UE,Hombres,42,2022,283
Países candidatos a entrar en la UE,Hombres,42,2021,279
Países candidatos a entrar en la UE,Hombres,43,2024,2533
Países candidatos a entrar en la UE,Hombres,43,2023,2049
Países candidatos a entrar en la UE,Hombres,43,2022,275
Países candidatos a entrar en la UE,Hombres,43,2021,277
Países candidatos a entrar en la UE,Hombres,44,2024,2509
Países candidatos a entrar en la UE,Hombres,44,2023,2003
Países candidatos a entrar en la UE,Hombres,44,2022,266
Países candidatos a entrar en la UE,Hombres,44,2021,241
Países candidatos a entrar en la UE,Hombres,45,2024,2470
Países candidatos a entrar en la UE,Hombres,45,2023,1987
Países candidatos a entrar en la UE,Hombres,45,2022,250
Países candidatos a entrar en la UE,Hombres,45,2021,231
Países candidatos a entrar en la UE,Hombres,46,2024,2392
Países candidatos a entrar en la UE,Hombres,46,2023,1956
Países candidatos a entrar en la UE,Hombres,46,2022,241
Países candidatos a entrar en la UE,Hombres,46,2021,212
Países candidatos a entrar en la UE,Hombres,47,2024,2324
Países candidatos a entrar en la UE,Hombres,47,2023,1926
Países candidatos a entrar en la UE,Hombres,47,2022,226
Países candidatos a entrar en la UE,Hombres,47,2021,214
Países candidatos a entrar en la UE,Hombres,48,2024,2243
Países candidatos a entrar en la UE,Hombres,48,2023,1773
Países candidatos a entrar en la UE,Hombres,48,2022,212
Países candidatos a entrar en la UE,Hombres,48,2021,208
Países candidatos a entrar en la UE,Hombres,49,2024,2120
Países candidatos a entrar en la UE,Hombres,49,2023,1671
Países candidatos a entrar en la UE,Hombres,49,2022,209
Países candidatos a entrar en la UE,Hombres,49,2021,170
Países candidatos a entrar en la UE,Hombres,50,2024,1968
Países candidatos a entrar en la UE,Hombres,50,2023,1698
Países candidatos a entrar en la UE,Hombres,50,2022,167
Países candidatos a entrar en la UE,Hombres,50,2021,189
Países candidatos a entrar en la UE,Hombres,51,2024,1985
Países candidatos a entrar en la UE,Hombres,51,2023,1627
Países candidatos a entrar en la UE,Hombres,51,2022,192
Países candidatos a entrar en la UE,Hombres,51,2021,158
Países candidatos a entrar en la UE,Hombres,52,2024,1845
Países candidatos a entrar en la UE,Hombres,52,2023,1546
Países candidatos a entrar en la UE,Hombres,52,2022,165
Países candidatos a entrar en la UE,Hombres,52,2021,167
Países candidatos a entrar en la UE,Hombres,53,2024,1752
Países candidatos a entrar en la UE,Hombres,53,2023,1425
Países candidatos a entrar en la UE,Hombres,53,2022,158
Países candidatos a entrar en la UE,Hombres,53,2021,142
Países candidatos a entrar en la UE,Hombres,54,2024,1637
Países candidatos a entrar en la UE,Hombres,54,2023,1322
Países candidatos a entrar en la UE,Hombres,54,2022,139
Países candidatos a entrar en la UE,Hombres,54,2021,128
Países candidatos a entrar en la UE,Hombres,55,2024,1557
Países candidatos a entrar en la UE,Hombres,55,2023,1202
Países candidatos a entrar en la UE,Hombres,55,2022,134
Países candidatos a entrar en la UE,Hombres,55,2021,112
Países candidatos a entrar en la UE,Hombres,56,2024,1377
Países candidatos a entrar en la UE,Hombres,56,2023,1167
Países candidatos a entrar en la UE,Hombres,56,2022,114
Países candidatos a entrar en la UE,Hombres,56,2021,100
Países candidatos a entrar en la UE,Hombres,57,2024,1290
Países candidatos a entrar en la UE,Hombres,57,2023,1116
Países candidatos a entrar en la UE,Hombres,57,2022,105
Países candidatos a entrar en la UE,Hombres,57,2021,98
Países candidatos a entrar en la UE,Hombres,58,2024,1267
Países candidatos a entrar en la UE,Hombres,58,2023,1013
Países candidatos a entrar en la UE,Hombres,58,2022,103
Países candidatos a entrar en la UE,Hombres,58,2021,101
Países candidatos a entrar en la UE,Hombres,59,2024,1156
Países candidatos a entrar en la UE,Hombres,59,2023,1006
Países candidatos a entrar en la UE,Hombres,59,2022,101
Países candidatos a entrar en la UE,Hombres,59,2021,106
Países candidatos a entrar en la UE,Hombres,60,2024,1172
Países candidatos a entrar en la UE,Hombres,60,2023,1045
Países candidatos a entrar en la UE,Hombres,60,2022,108
Países candidatos a entrar en la UE,Hombres,60,2021,85
Países candidatos a entrar en la UE,Hombres,61,2024,1209
Países candidatos a entrar en la UE,Hombres,61,2023,1122
Países candidatos a entrar en la UE,Hombres,61,2022,86
Países candidatos a entrar en la UE,Hombres,61,2021,72
Países candidatos a entrar en la UE,Hombres,62,2024,1274
Países candidatos a entrar en la UE,Hombres,62,2023,1031
Países candidatos a entrar en la UE,Hombres,62,2022,71
Países candidatos a entrar en la UE,Hombres,62,2021,64
Países candidatos a entrar en la UE,Hombres,63,2024,1164
Países candidatos a entrar en la UE,Hombres,63,2023,948
Países candidatos a entrar en la UE,Hombres,63,2022,66
Países candidatos a entrar en la UE,Hombres,63,2021,60
Países candidatos a entrar en la UE,Hombres,64,2024,1072
Países candidatos a entrar en la UE,Hombres,64,2023,832
Países candidatos a entrar en la UE,Hombres,64,2022,61
Países candidatos a entrar en la UE,Hombres,64,2021,72
Países candidatos a entrar en la UE,Hombres,65,2024,952
Países candidatos a entrar en la UE,Hombres,65,2023,709
Países candidatos a entrar en la UE,Hombres,65,2022,78
Países candidatos a entrar en la UE,Hombres,65,2021,38
Países candidatos a entrar en la UE,Hombres,66,2024,822
Países candidatos a entrar en la UE,Hombres,66,2023,662
Países candidatos a entrar en la UE,Hombres,66,2022,39
Países candidatos a entrar en la UE,Hombres,66,2021,51
Países candidatos a entrar en la UE,Hombres,67,2024,797
Países candidatos a entrar en la UE,Hombres,67,2023,546
Países candidatos a entrar en la UE,Hombres,67,2022,53
Países candidatos a entrar en la UE,Hombres,67,2021,40
Países candidatos a entrar en la UE,Hombres,68,2024,647
Países candidatos a entrar en la UE,Hombres,68,2023,515
Países candidatos a entrar en la UE,Hombres,68,2022,46
Países candidatos a entrar en la UE,Hombres,68,2021,42
Países candidatos a entrar en la UE,Hombres,69,2024,586
Países candidatos a entrar en la UE,Hombres,69,2023,417
Países candidatos a entrar en la UE,Hombres,69,2022,47
Países candidatos a entrar en la UE,Hombres,69,2021,40
Países candidatos a entrar en la UE,Hombres,70,2024,487
Países candidatos a entrar en la UE,Hombres,70,2023,377
Países candidatos a entrar en la UE,Hombres,70,2022,42
Países candidatos a entrar en la UE,Hombres,70,2021,31
Países candidatos a entrar en la UE,Hombres,71,2024,449
Países candidatos a entrar en la UE,Hombres,71,2023,370
Países candidatos a entrar en la UE,Hombres,71,2022,29
Países candidatos a entrar en la UE,Hombres,71,2021,26
Países candidatos a entrar en la UE,Hombres,72,2024,414
Países candidatos a entrar en la UE,Hombres,72,2023,292
Países candidatos a entrar en la UE,Hombres,72,2022,29
Países candidatos a entrar en la UE,Hombres,72,2021,22
Países candidatos a entrar en la UE,Hombres,73,2024,330
Países candidatos a entrar en la UE,Hombres,73,2023,278
Países candidatos a entrar en la UE,Hombres,73,2022,22
Países candidatos a entrar en la UE,Hombres,73,2021,24
Países candidatos a entrar en la UE,Hombres,74,2024,299
Países candidatos a entrar en la UE,Hombres,74,2023,203
Países candidatos a entrar en la UE,Hombres,74,2022,24
Países candidatos a entrar en la UE,Hombres,74,2021,25
Países candidatos a entrar en la UE,Hombres,75,2024,231
Países candidatos a entrar en la UE,Hombres,75,2023,177
Países candidatos a entrar en la UE,Hombres,75,2022,26
Países candidatos a entrar en la UE,Hombres,75,2021,13
Países candidatos a entrar en la UE,Hombres,76,2024,206
Países candidatos a entrar en la UE,Hombres,76,2023,155
Países candidatos a entrar en la UE,Hombres,76,2022,12
Países candidatos a entrar en la UE,Hombres,76,2021,12
Países candidatos a entrar en la UE,Hombres,77,2024,174
Países candidatos a entrar en la UE,Hombres,77,2023,74
Países candidatos a entrar en la UE,Hombres,77,2022,11
Países candidatos a entrar en la UE,Hombres,77,2021,14
Países candidatos a entrar en la UE,Hombres,78,2024,84
Países candidatos a entrar en la UE,Hombres,78,2023,93
Países candidatos a entrar en la UE,Hombres,78,2022,9
Países candidatos a entrar en la UE,Hombres,78,2021,11
Países candidatos a entrar en la UE,Hombres,79,2024,93
Países candidatos a entrar en la UE,Hombres,79,2023,60
Países candidatos a entrar en la UE,Hombres,79,2022,11
Países candidatos a entrar en la UE,Hombres,79,2021,16
Países candidatos a entrar en la UE,Hombres,80,2024,67
Países candidatos a entrar en la UE,Hombres,80,2023,52
Países candidatos a entrar en la UE,Hombres,80,2022,15
Países candidatos a entrar en la UE,Hombres,80,2021,12
Países candidatos a entrar en la UE,Hombres,81,2024,60
Países candidatos a entrar en la UE,Hombres,81,2023,61
Países candidatos a entrar en la UE,Hombres,81,2022,11
Países candidatos a entrar en la UE,Hombres,81,2021,18
Países candidatos a entrar en la UE,Hombres,82,2024,70
Países candidatos a entrar en la UE,Hombres,82,2023,57
Países candidatos a entrar en la UE,Hombres,82,2022,15
Países candidatos a entrar en la UE,Hombres,82,2021,8
Países candidatos a entrar en la UE,Hombres,83,2024,59
Países candidatos a entrar en la UE,Hombres,83,2023,48
Países candidatos a entrar en la UE,Hombres,83,2022,11
Países candidatos a entrar en la UE,Hombres,83,2021,4
Países candidatos a entrar en la UE,Hombres,84,2024,52
Países candidatos a entrar en la UE,Hombres,84,2023,43
Países candidatos a entrar en la UE,Hombres,84,2022,3
Países candidatos a entrar en la UE,Hombres,84,2021,5
Países candidatos a entrar en la UE,Hombres,85,2024,47
Países candidatos a entrar en la UE,Hombres,85,2023,25
Países candidatos a entrar en la UE,Hombres,85,2022,7
Países candidatos a entrar en la UE,Hombres,85,2021,7
Países candidatos a entrar en la UE,Hombres,86,2024,32
Países candidatos a entrar en la UE,Hombres,86,2023,25
Países candidatos a entrar en la UE,Hombres,86,2022,6
Países candidatos a entrar en la UE,Hombres,86,2021,4
Países candidatos a entrar en la UE,Hombres,87,2024,24
Países candidatos a entrar en la UE,Hombres,87,2023,10
Países candidatos a entrar en la UE,Hombres,87,2022,3
Países candidatos a entrar en la UE,Hombres,87,2021,5
Países candidatos a entrar en la UE,Hombres,88,2024,12
Países candidatos a entrar en la UE,Hombres,88,2023,13
Países candidatos a entrar en la UE,Hombres,88,2022,4
